"BRCA","CHOL","COAD","ESCA","HNSC"
"","ENSG00000270210.1","","",""
"","ENSG00000258674.5","","",""
"","ENSG00000168394.11","","",""
"","ENSG00000277144.1","","",""
"","ENSG00000116871.15","","",""
"","ENSG00000143079.15","","",""
"","ENSG00000267692.1","","",""
"","ENSG00000221944.9","","",""
"","ENSG00000203761.5","","",""
"","ENSG00000104936.19","","",""
"","ENSG00000107731.12","","",""
"","ENSG00000118322.14","","",""
"","ENSG00000125508.3","","",""
"","ENSG00000179051.14","","",""
"","ENSG00000162909.18","","",""
"","ENSG00000173950.16","","",""
"","ENSG00000040275.17","","",""
"","ENSG00000067369.14","","",""
"","ENSG00000087053.20","","",""
"","ENSG00000234616.9","","",""
"","ENSG00000250397.2","","",""
"","ENSG00000226377.2","","",""
"","ENSG00000091409.15","","",""
"","ENSG00000146426.18","","",""
"","ENSG00000197948.11","","",""
"","ENSG00000221838.10","","",""
"","ENSG00000035862.12","","",""
"","ENSG00000227719.1","","",""
"","ENSG00000197748.13","","",""
"","ENSG00000184867.14","","",""
"","ENSG00000213347.10","","",""
"","ENSG00000167523.14","","",""
"","ENSG00000159164.10","","",""
"","ENSG00000231365.6","","",""
"","ENSG00000181322.15","","",""
"","ENSG00000188185.13","","",""
"","ENSG00000169991.11","","",""
"","ENSG00000198576.4","","",""
"","ENSG00000141349.8","","",""
"","ENSG00000188738.15","","",""
"","ENSG00000136883.14","","",""
"","ENSG00000267519.6","","",""
"","ENSG00000106123.12","","",""
"","ENSG00000151881.15","","",""
"","ENSG00000133740.11","","",""
"","ENSG00000197006.14","","",""
"","ENSG00000242779.7","","",""
"","ENSG00000196247.11","","",""
"","ENSG00000184162.15","","",""
"","ENSG00000164687.11","","",""
"","ENSG00000279199.1","","",""
"","ENSG00000174370.11","","",""
"","ENSG00000143674.11","","",""
"","ENSG00000272588.1","","",""
"","ENSG00000055118.16","","",""
"","ENSG00000130300.9","","",""
"","ENSG00000091136.15","","",""
"","ENSG00000164695.5","","",""
"","ENSG00000139725.8","","",""
"","ENSG00000105227.16","","",""
"","ENSG00000165757.9","","",""
"","ENSG00000153898.13","","",""
"","ENSG00000164659.15","","",""
"","ENSG00000260793.2","","",""
"","ENSG00000102057.10","","",""
"","ENSG00000285813.1","","",""
"","ENSG00000149503.13","","",""
"","ENSG00000256235.2","","",""
"","ENSG00000150594.7","","",""
"","ENSG00000103021.9","","",""
"","ENSG00000213190.4","","",""
"","ENSG00000273599.1","","",""
"","ENSG00000245904.4","","",""
"","ENSG00000263412.1","","",""
"","ENSG00000165023.7","","",""
"","ENSG00000126895.15","","",""
"","ENSG00000258667.2","","",""
"","ENSG00000127616.19","","",""
"","ENSG00000123143.13","","",""
"","ENSG00000253731.3","","",""
"","ENSG00000140835.10","","",""
"","ENSG00000138031.14","","",""
"","ENSG00000280193.1","","",""
"","ENSG00000138587.6","","",""
"","ENSG00000102317.18","","",""
"","ENSG00000280239.1","","",""
"","ENSG00000123159.16","","",""
"","ENSG00000146197.9","","",""
"","ENSG00000141569.12","","",""
"","ENSG00000163918.11","","",""
"","ENSG00000165730.16","","",""
"","ENSG00000139625.13","","",""
"","ENSG00000100246.13","","",""
"","ENSG00000026652.15","","",""
"","ENSG00000013810.20","","",""
"","ENSG00000196456.13","","",""
"","ENSG00000124251.11","","",""
"","ENSG00000236675.1","","",""
"","ENSG00000172123.13","","",""
"","ENSG00000115568.16","","",""
"","ENSG00000105186.16","","",""
"","ENSG00000174640.15","","",""
"","ENSG00000185250.16","","",""
"","ENSG00000086730.17","","",""
"","ENSG00000155366.17","","",""
"","ENSG00000278867.1","","",""
"","ENSG00000163463.13","","",""
"","ENSG00000142910.16","","",""
"","ENSG00000182173.13","","",""
"","ENSG00000255052.5","","",""
"","ENSG00000231789.2","","",""
"","ENSG00000123810.9","","",""
"","ENSG00000272088.1","","",""
"","ENSG00000115295.20","","",""
"","ENSG00000197063.11","","",""
"","ENSG00000179862.7","","",""
"","ENSG00000286786.1","","",""
"","ENSG00000161692.18","","",""
"","ENSG00000183018.9","","",""
"","ENSG00000204366.4","","",""
"","ENSG00000205208.5","","",""
"","ENSG00000114770.17","","",""
"","ENSG00000176842.15","","",""
"","ENSG00000155754.15","","",""
"","ENSG00000160229.13","","",""
"","ENSG00000141519.15","","",""
"","ENSG00000225439.3","","",""
"","ENSG00000205084.11","","",""
"","ENSG00000227855.3","","",""
"","ENSG00000198934.5","","",""
"","ENSG00000223768.2","","",""
"","ENSG00000265800.1","","",""
"","ENSG00000231064.7","","",""
"","ENSG00000272509.1","","",""
"","ENSG00000139910.20","","",""
"","ENSG00000163584.18","","",""
"","ENSG00000171812.13","","",""
"","ENSG00000279412.1","","",""
"","ENSG00000183814.15","","",""
"","ENSG00000231728.5","","",""
"","ENSG00000127586.17","","",""
"","ENSG00000279529.1","","",""
"","ENSG00000169100.14","","",""
"","ENSG00000102287.19","","",""
"","ENSG00000066322.15","","",""
"","ENSG00000072840.13","","",""
"","ENSG00000103995.14","","",""
"","ENSG00000169989.3","","",""
"","ENSG00000159314.11","","",""
"","ENSG00000236409.2","","",""
"","ENSG00000234912.12","","",""
"","ENSG00000100300.18","","",""
"","ENSG00000265478.2","","",""
"","ENSG00000184216.14","","",""
"","ENSG00000279696.1","","",""
"","ENSG00000077232.18","","",""
"","ENSG00000137404.14","","",""
"","ENSG00000105204.14","","",""
"","ENSG00000103647.13","","",""
"","ENSG00000141040.15","","",""
"","ENSG00000047578.13","","",""
"","ENSG00000115840.14","","",""
"","ENSG00000154370.16","","",""
"","ENSG00000286177.1","","",""
"","ENSG00000186111.10","","",""
"","ENSG00000230438.7","","",""
"","ENSG00000279277.2","","",""
"","ENSG00000143570.19","","",""
"","ENSG00000072864.16","","",""
"","ENSG00000105443.15","","",""
"","ENSG00000259426.6","","",""
"","ENSG00000213492.2","","",""
"","ENSG00000175130.7","","",""
"","ENSG00000171786.6","","",""
"","ENSG00000243224.1","","",""
"","ENSG00000258384.1","","",""
"","ENSG00000105329.11","","",""
"","ENSG00000160190.14","","",""
"","ENSG00000162734.13","","",""
"","ENSG00000138613.14","","",""
"","ENSG00000136059.14","","",""
"","ENSG00000268403.2","","",""
"","ENSG00000187860.10","","",""
"","ENSG00000120327.6","","",""
"","ENSG00000166546.14","","",""
"","ENSG00000033170.17","","",""
"","ENSG00000277692.1","","",""
"","ENSG00000255320.1","","",""
"","ENSG00000275532.1","","",""
"","ENSG00000070814.22","","",""
"","ENSG00000214223.4","","",""
"","ENSG00000259182.5","","",""
"","ENSG00000158158.12","","",""
"","ENSG00000212743.2","","",""
"","ENSG00000115325.13","","",""
"","ENSG00000115380.20","","",""
"","ENSG00000123119.12","","",""
"","ENSG00000163577.8","","",""
"","ENSG00000054598.9","","",""
"","ENSG00000278259.4","","",""
"","ENSG00000269934.3","","",""
"","ENSG00000198039.11","","",""
"","ENSG00000164402.14","","",""
"","ENSG00000273356.1","","",""
"","ENSG00000123643.13","","",""
"","ENSG00000153317.15","","",""
"","ENSG00000285763.1","","",""
"","ENSG00000236384.7","","",""
"","ENSG00000186827.11","","",""
"","ENSG00000174628.16","","",""
"","ENSG00000280186.1","","",""
"","ENSG00000196296.14","","",""
"","ENSG00000237440.9","","",""
"","ENSG00000258512.1","","",""
"","ENSG00000185838.14","","",""
"","ENSG00000133256.13","","",""
"","ENSG00000136379.12","","",""
"","ENSG00000228037.1","","",""
"","ENSG00000176387.7","","",""
"","ENSG00000164142.16","","",""
"","ENSG00000272677.1","","",""
"","ENSG00000231881.2","","",""
"","ENSG00000089289.16","","",""
"","ENSG00000273363.1","","",""
"","ENSG00000188486.3","","",""
"","ENSG00000050165.18","","",""
"","ENSG00000115129.14","","",""
"","ENSG00000175920.18","","",""
"","ENSG00000262152.7","","",""
"","ENSG00000151692.15","","",""
"","ENSG00000182541.18","","",""
"","ENSG00000261594.4","","",""
"","ENSG00000166508.18","","",""
"","ENSG00000123094.15","","",""
"","ENSG00000119714.11","","",""
"","ENSG00000100097.12","","",""
"","ENSG00000124313.18","","",""
"","ENSG00000001461.17","","",""
"","ENSG00000108639.8","","",""
"","ENSG00000160051.12","","",""
"","ENSG00000089558.9","","",""
"","ENSG00000182621.18","","",""
"","ENSG00000168096.15","","",""
"","ENSG00000213236.3","","",""
"","ENSG00000143387.14","","",""
"","ENSG00000119403.15","","",""
"","ENSG00000196476.12","","",""
"","ENSG00000136999.5","","",""
"","ENSG00000159167.12","","",""
"","ENSG00000125845.7","","",""
"","ENSG00000271966.1","","",""
"","ENSG00000196588.20","","",""
"","ENSG00000131788.16","","",""
"","ENSG00000276663.1","","",""
"","ENSG00000287769.1","","",""
"","ENSG00000185158.12","","",""
"","ENSG00000145685.14","","",""
"","ENSG00000273026.1","","",""
"","ENSG00000147113.17","","",""
"","ENSG00000070718.12","","",""
"","ENSG00000261324.2","","",""
"","ENSG00000133805.15","","",""
"","ENSG00000146729.10","","",""
"","ENSG00000113140.11","","",""
"","ENSG00000135736.6","","",""
"","ENSG00000105750.15","","",""
"","ENSG00000138316.11","","",""
"","ENSG00000267002.4","","",""
"","ENSG00000196912.12","","",""
"","ENSG00000115159.16","","",""
"","ENSG00000237523.2","","",""
"","ENSG00000164591.14","","",""
"","ENSG00000238260.1","","",""
"","ENSG00000118849.10","","",""
"","ENSG00000175264.8","","",""
"","ENSG00000127328.22","","",""
"","ENSG00000141577.14","","",""
"","ENSG00000174808.12","","",""
"","ENSG00000267348.3","","",""
"","ENSG00000142959.5","","",""
"","ENSG00000118620.13","","",""
"","ENSG00000214725.9","","",""
"","ENSG00000158258.16","","",""
"","ENSG00000158423.17","","",""
"","ENSG00000104415.14","","",""
"","ENSG00000243943.10","","",""
"","ENSG00000105771.14","","",""
"","ENSG00000189343.7","","",""
"","ENSG00000168496.4","","",""
"","ENSG00000171121.16","","",""
"","ENSG00000185252.19","","",""
"","ENSG00000012171.20","","",""
"","ENSG00000272374.1","","",""
"","ENSG00000127415.13","","",""
"","ENSG00000205085.12","","",""
"","ENSG00000271119.1","","",""
"","ENSG00000163001.12","","",""
"","ENSG00000161791.14","","",""
"","ENSG00000100644.17","","",""
"","ENSG00000167371.21","","",""
"","ENSG00000267801.1","","",""
"","ENSG00000131831.18","","",""
"","ENSG00000128833.13","","",""
"","ENSG00000123096.12","","",""
"","ENSG00000198832.10","","",""
"","ENSG00000287475.1","","",""
"","ENSG00000162591.16","","",""
"","ENSG00000280399.1","","",""
"","ENSG00000172081.14","","",""
"","ENSG00000243364.8","","",""
"","ENSG00000131437.16","","",""
"","ENSG00000155034.19","","",""
"","ENSG00000129295.9","","",""
"","ENSG00000113645.15","","",""
"","ENSG00000106144.20","","",""
"","ENSG00000213923.13","","",""
"","ENSG00000165125.22","","",""
"","ENSG00000084774.14","","",""
"","ENSG00000006740.17","","",""
"","ENSG00000108854.16","","",""
"","ENSG00000134769.21","","",""
"","ENSG00000109738.11","","",""
"","ENSG00000215440.12","","",""
"","ENSG00000277534.1","","",""
"","ENSG00000268798.1","","",""
"","ENSG00000173218.15","","",""
"","ENSG00000127334.11","","",""
"","ENSG00000198960.11","","",""
"","ENSG00000153786.13","","",""
"","ENSG00000166402.9","","",""
"","ENSG00000254528.7","","",""
"","ENSG00000123570.4","","",""
"","ENSG00000169783.13","","",""
"","ENSG00000128340.15","","",""
"","ENSG00000110583.13","","",""
"","ENSG00000254427.2","","",""
"","ENSG00000154240.17","","",""
"","ENSG00000262001.1","","",""
"","ENSG00000215270.3","","",""
"","ENSG00000143702.16","","",""
"","ENSG00000225217.1","","",""
"","ENSG00000106477.20","","",""
"","ENSG00000221886.4","","",""
"","ENSG00000136010.14","","",""
"","ENSG00000263280.2","","",""
"","ENSG00000270049.3","","",""
"","ENSG00000102312.23","","",""
"","ENSG00000160949.17","","",""
"","ENSG00000205629.12","","",""
"","ENSG00000118200.14","","",""
"","ENSG00000168453.15","","",""
"","ENSG00000278318.5","","",""
"","ENSG00000007202.15","","",""
"","ENSG00000075275.18","","",""
"","ENSG00000261934.2","","",""
"","ENSG00000154229.12","","",""
"","ENSG00000249492.2","","",""
"","ENSG00000236144.8","","",""
"","ENSG00000241343.10","","",""
"","ENSG00000119772.17","","",""
"","ENSG00000269427.1","","",""
"","ENSG00000185513.17","","",""
"","ENSG00000198788.9","","",""
"","ENSG00000167286.10","","",""
"","ENSG00000171425.10","","",""
"","ENSG00000181773.7","","",""
"","ENSG00000113749.7","","",""
"","ENSG00000169116.11","","",""
"","ENSG00000165752.17","","",""
"","ENSG00000143494.15","","",""
"","ENSG00000179241.13","","",""
"","ENSG00000271993.1","","",""
"","ENSG00000270164.1","","",""
"","ENSG00000237424.1","","",""
"","ENSG00000279048.1","","",""
"","ENSG00000282386.1","","",""
"","ENSG00000138801.9","","",""
"","ENSG00000019144.19","","",""
"","ENSG00000233461.6","","",""
"","ENSG00000205562.3","","",""
"","ENSG00000187801.15","","",""
"","ENSG00000260948.1","","",""
"","ENSG00000240889.1","","",""
"","ENSG00000104866.11","","",""
"","ENSG00000124613.8","","",""
"","ENSG00000255434.1","","",""
"","ENSG00000257354.2","","",""
"","ENSG00000235217.6","","",""
"","ENSG00000169851.15","","",""
"","ENSG00000228049.7","","",""
"","ENSG00000261159.1","","",""
"","ENSG00000100321.15","","",""
"","ENSG00000121594.12","","",""
"","ENSG00000235106.10","","",""
"","ENSG00000176834.14","","",""
"","ENSG00000170464.10","","",""
"","ENSG00000235508.3","","",""
"","ENSG00000094916.16","","",""
"","ENSG00000130529.16","","",""
"","ENSG00000153253.19","","",""
"","ENSG00000287584.1","","",""
"","ENSG00000157657.14","","",""
"","ENSG00000172932.16","","",""
"","ENSG00000198182.13","","",""
"","ENSG00000196338.13","","",""
"","ENSG00000124802.12","","",""
"","ENSG00000144036.16","","",""
"","ENSG00000106636.9","","",""
"","ENSG00000228526.7","","",""
"","ENSG00000277215.2","","",""
"","ENSG00000273064.1","","",""
"","ENSG00000205111.8","","",""
"","ENSG00000177839.7","","",""
"","ENSG00000115762.16","","",""
"","ENSG00000087253.13","","",""
"","ENSG00000049249.9","","",""
"","ENSG00000144589.22","","",""
"","ENSG00000068885.15","","",""
"","ENSG00000197324.9","","",""
"","ENSG00000198089.16","","",""
"","ENSG00000020129.16","","",""
"","ENSG00000232022.7","","",""
"","ENSG00000104728.16","","",""
"","ENSG00000106789.13","","",""
"","ENSG00000128656.15","","",""
"","ENSG00000048052.22","","",""
"","ENSG00000061455.11","","",""
"","ENSG00000224078.15","","",""
"","ENSG00000139624.14","","",""
"","ENSG00000263069.6","","",""
"","ENSG00000141524.17","","",""
"","ENSG00000188636.4","","",""
"","ENSG00000189292.16","","",""
"","ENSG00000264112.1","","",""
"","ENSG00000134369.15","","",""
"","ENSG00000174807.4","","",""
"","ENSG00000167600.14","","",""
"","ENSG00000129465.16","","",""
"","ENSG00000145700.10","","",""
"","ENSG00000168916.15","","",""
"","ENSG00000196507.11","","",""
"","ENSG00000272263.1","","",""
"","ENSG00000099204.20","","",""
"","ENSG00000168411.14","","",""
"","ENSG00000128739.23","","",""
"","ENSG00000160326.14","","",""
"","ENSG00000161847.14","","",""
"","ENSG00000100884.9","","",""
"","ENSG00000072518.21","","",""
"","ENSG00000276384.1","","",""
"","ENSG00000166348.18","","",""
"","ENSG00000232956.9","","",""
"","ENSG00000117016.10","","",""
"","ENSG00000253485.2","","",""
"","ENSG00000102900.13","","",""
"","ENSG00000102225.16","","",""
"","ENSG00000101335.10","","",""
"","ENSG00000171302.17","","",""
"","ENSG00000176890.16","","",""
"","ENSG00000038382.20","","",""
"","ENSG00000236060.2","","",""
"","ENSG00000233369.7","","",""
"","ENSG00000163257.11","","",""
"","ENSG00000278987.1","","",""
"","ENSG00000153162.9","","",""
"","ENSG00000182544.9","","",""
"","ENSG00000007545.16","","",""
"","ENSG00000167747.15","","",""
"","ENSG00000134291.12","","",""
"","ENSG00000181649.8","","",""
"","ENSG00000276600.5","","",""
"","ENSG00000177674.16","","",""
"","ENSG00000073670.14","","",""
"","ENSG00000242852.7","","",""
"","ENSG00000267416.1","","",""
"","ENSG00000057019.16","","",""
"","ENSG00000273424.1","","",""
"","ENSG00000115652.15","","",""
"","ENSG00000108091.11","","",""
"","ENSG00000104738.18","","",""
"","ENSG00000272750.1","","",""
"","ENSG00000113212.7","","",""
"","ENSG00000249167.2","","",""
"","ENSG00000161664.7","","",""
"","ENSG00000139263.12","","",""
"","ENSG00000274020.4","","",""
"","ENSG00000163576.18","","",""
"","ENSG00000189423.13","","",""
"","ENSG00000178053.20","","",""
"","ENSG00000197989.14","","",""
"","ENSG00000152642.11","","",""
"","ENSG00000122643.22","","",""
"","ENSG00000134779.15","","",""
"","ENSG00000237356.7","","",""
"","ENSG00000158023.10","","",""
"","ENSG00000131473.17","","",""
"","ENSG00000185222.10","","",""
"","ENSG00000143847.15","","",""
"","ENSG00000224186.8","","",""
"","ENSG00000197535.15","","",""
"","ENSG00000182636.8","","",""
"","ENSG00000145860.12","","",""
"","ENSG00000180953.11","","",""
"","ENSG00000132004.13","","",""
"","ENSG00000198920.11","","",""
"","ENSG00000112212.12","","",""
"","ENSG00000096093.16","","",""
"","ENSG00000162994.16","","",""
"","ENSG00000213977.8","","",""
"","ENSG00000272695.2","","",""
"","ENSG00000158813.18","","",""
"","ENSG00000179958.10","","",""
"","ENSG00000248593.3","","",""
"","ENSG00000273033.2","","",""
"","ENSG00000269473.1","","",""
"","ENSG00000231443.2","","",""
"","ENSG00000267221.3","","",""
"","ENSG00000116128.11","","",""
"","ENSG00000213918.10","","",""
"","ENSG00000115977.20","","",""
"","ENSG00000197951.10","","",""
"","ENSG00000188687.17","","",""
"","ENSG00000136261.15","","",""
"","ENSG00000228205.1","","",""
"","ENSG00000265298.1","","",""
"","ENSG00000068796.19","","",""
"","ENSG00000177191.2","","",""
"","ENSG00000169118.18","","",""
"","ENSG00000186364.12","","",""
"","ENSG00000165996.14","","",""
"","ENSG00000198277.6","","",""
"","ENSG00000229109.2","","",""
"","ENSG00000266074.10","","",""
"","ENSG00000219438.9","","",""
"","ENSG00000166750.10","","",""
"","ENSG00000271936.1","","",""
"","ENSG00000275023.5","","",""
"","ENSG00000111671.10","","",""
"","ENSG00000261126.7","","",""
"","ENSG00000235563.1","","",""
"","ENSG00000272977.1","","",""
"","ENSG00000204116.11","","",""
"","ENSG00000136108.15","","",""
"","ENSG00000148297.16","","",""
"","ENSG00000184304.16","","",""
"","ENSG00000226823.1","","",""
"","ENSG00000134504.14","","",""
"","ENSG00000134940.14","","",""
"","ENSG00000204272.13","","",""
"","ENSG00000196756.13","","",""
"","ENSG00000139155.9","","",""
"","ENSG00000125633.11","","",""
"","ENSG00000185986.12","","",""
"","ENSG00000104880.18","","",""
"","ENSG00000101868.13","","",""
"","ENSG00000205763.13","","",""
"","ENSG00000248367.1","","",""
"","ENSG00000279799.1","","",""
"","ENSG00000253320.7","","",""
"","ENSG00000263843.1","","",""
"","ENSG00000101367.9","","",""
"","ENSG00000132825.7","","",""
"","ENSG00000235192.1","","",""
"","ENSG00000161996.19","","",""
"","ENSG00000124224.17","","",""
"","ENSG00000215241.4","","",""
"","ENSG00000148468.17","","",""
"","ENSG00000224687.2","","",""
"","ENSG00000122359.18","","",""
